date,temp,precip,humidity,windspeed,text
2022-05-29,73.4,0.0,60.2,8.0,"Heavy rainfall and convection are forecast across the south-central Plains from late Tuesday to Thursday, with an increasing threat of heavy rain in southern Florida due to an approaching tropical system. A cold front will bring storms and locally heavy rain from the Great Lakes to the Northeast and Mid-Atlantic from Wednesday to Friday. Flash flooding is possible, particularly in southern Kansas and Oklahoma. 

Tropical moisture from cyclone Agatha is expected to increase humidity and precipitation in southern Florida, with potential for significant rainfall influenced by a subtropical jet and the cyclone's track. 

Temperatures in the Midwest and Ohio Valley are projected to be 10-20°F above average, while the northern Plains will experience cooler temperatures as cooler air moves south. The Rockies and central High Plains will see highs 10-20°F below normal through midweek, moderating towards the weekend. 

In the Northwest, increased rain chances are expected late in the week, while the Southwest remains dry and hot. A warm front lifting northward will enhance rainfall in the central Plains by next weekend, with considerable uncertainty regarding precipitation details for the region."
2022-05-30,77.2,0.0,65.7,13.0,"Near normal to above normal temperatures expected during the forecast period. Heavy rain threat increasing over southern Florida, particularly ahead of a tropical system influenced by remnants of Hurricane Agatha. Models suggest a potential low pressure system developing near Florida, tracking northeast. High temperatures in Death Valley may exceed 110°F this weekend into early next week. Rain chances in the Northwest are expected to increase due to a trough near the West Coast. Showers and thunderstorms likely in southern Florida, with moderate to heavy rainfall into early next week. Locally heavy rainfall and a flash flood threat are anticipated in the eastern U.S., particularly in the Mid-Atlantic and Carolinas on Thursday and Friday. Cooler than average temperatures in central/southern Plains Thursday-Friday; expected above-normal temperatures in Texas early next week, with temperature variability across regions. Heavy rain expected across northern Plains, northern Rockies, Southeast, and Mid-Atlantic, with flooding concerns in multiple regions."
2022-05-31,83.0,0.0,59.8,9.0,"Heavy rain threat increasing over Florida due to tropical moisture inflow and a possibly forming tropical system. A tropical cyclone may develop over the northwestern Caribbean Sea/southeastern Gulf of Mexico, impacting the Florida Peninsula with low confidence in track and strength. Rain and thunderstorms are likely late week into the weekend as deep tropical moisture streams into southern Florida from the remnants of Tropical Storm Agatha. 

Increased rainfall expected in the Northwest late week into the weekend due to onshore flow. Heavy rainfall probabilities are rising over parts of the Central Plains and Middle/Upper Mississippi Valley on Sunday, with storms expected across the central and eastern U.S., particularly in the Carolinas on Friday.

Temperatures will be cooler in the central/southern Plains on Friday but will switch to above normal by 10-15°F in Texas by early next week. Northern tier regions may experience slightly below average temperatures by about 10°F. The western U.S. will be warmer than normal by 5-10°F late in the workweek but cooler by the weekend under troughing influence. Death Valley expected to exceed 110°F this weekend."
2022-06-01,84.6,0.0,56.5,14.2,"Heavy rain expected in southern Florida due to tropical moisture inflow and potential tropical cyclone development from the northwestern Caribbean Sea/southeastern Gulf of Mexico. Flash flooding likely, with a slight risk for excessive rainfall. An area of low pressure could bring thunderstorms and substantial rainfall. Gusty winds may accompany the tropical system. The central U.S. will experience rounds of showers and thunderstorms, with rainfall heavily dependent on frontal boundaries. The Pacific Northwest to see heavy rain from an atmospheric river event. High temperatures in Death Valley expected to exceed 110°F, while the northern tier will be slightly below average by about 10°F. Above normal temperatures by 5-10°F will persist in the southern tier with potential +15°F anomalies in Texas. Cooler temperatures in the West Coast initially will warm to above normal in California by midweek. Flooding potential exists across the Upper and Middle Mississippi Valleys, along with the Northern Plains. "
2022-06-02,77.2,0.408,74.5,15.0,"Showers and thunderstorms are expected across Florida due to Potential Tropical Cyclone One, which will be east of the Florida Peninsula pulling away from the U.S. Heavy rainfall potential exists over the central U.S. and possibly into the East. Flooding is likely in South Florida, northern Plains, Dakotas, Minnesota, Kansas, Missouri, and Illinois due to heavy rains from meandering frontal boundaries. Cooler than average temperatures are anticipated in the northern tier, particularly the northern Plains, with highs 10-20°F and lows around 10°F below average. Conversely, warmer than average temperatures are expected in the southern tier, with Texas potentially exceeding normal temperatures by up to 15°F. The West Coast will experience cooler conditions over the weekend, transitioning to above normal temperatures by midweek. Significant rainfall expected across the central high Plains from June 6 to June 8, with heavy rain impacting portions of the central Plains, Ozarks, and the lower Great Lakes on June 6-7, and additional significant rainfall moving into the Northeast around Monday-Tuesday. Excessive heat warnings are in effect across portions of Texas from June 5 to June 9 and coastal Plains of the Carolinas on June 8-9."
2022-06-03,73.2,0.071,57.0,15.8,"Potential Tropical Cyclone One is expected to develop into a tropical storm offshore the Carolinas. The rest of the continental U.S. will see a relatively stable weather pattern, but heavy rainfall is anticipated from the Rockies to the East due to thunderstorms along a wavy frontal boundary. Humidity levels will be high in the affected areas. 

Temperatures will remain near or modestly below normal in the East, with the northern Plains and Upper Midwest about 10 degrees below normal. Texas will experience near-record highs, 15 to 20 degrees above normal, with a cooldown on Thursday. The West will trend warmer throughout the week, particularly California and the central Great Basin, where daytime highs may reach 10 to 15 degrees above normal.

Heavy rainfall warnings are in effect from Monday to Tuesday (June 6-7) across the central High Plains, lower Great Lakes, and interior Northeast. From Wednesday to Friday (June 8-10), heavy rain is likely in areas west of the mid-Mississippi Valley into the Ozarks and portions of the Pacific Northwest. Flooding is possible across the northern and central Plains and central Missouri, with imminent flooding in the Dakotas, Minnesota, Kansas, Missouri, and Oklahoma, and likely flooding in Illinois and western Montana. Excessive heat warnings are issued for the interior valleys of California and the Desert Southwest, as well as central and southern Texas from June 6-10."
2022-06-04,74.4,0.0,45.0,13.4,"Expect summer heat in the South, particularly in Texas, with daytime highs 15 to 20 degrees above normal through next week. An active convective weather pattern will bring locally heavy rainfall and strong thunderstorms, especially in the Central Plains and Mid-South, with potential for local runoff issues. Dry conditions are anticipated in much of the West until late next week, when a Pacific system will bring rainfall to the Pacific Northwest. Model guidance indicates good agreement on a zonal flow pattern through midweek, with a surface low moving through the Great Lakes. An amplified flow pattern is expected by next weekend."
2022-06-05,71.4,0.0,43.1,14.5,"A series of shortwaves will enhance convective weather from the Rockies/Plains to the East, with heavy rainfall and strong thunderstorms expected, especially in the Tennessee Valley on Wednesday and the central Plains to Mid-Mississippi Valley on Thursday. Local flooding may occur. A cold front is predicted to bring widespread rains to the East next weekend, while the West remains dry until late week when a Pacific system brings moisture to the Pacific Northwest. Texas will experience daytime temperatures more than 10 degrees above normal, with excessive heat and potential record values in California and the Desert Southwest late week into next weekend. Model guidance shows good agreement on large-scale flow evolution, though there is uncertainty in smaller scale details and timing for the weekend, particularly among different models (GFS, ECMWF, CMC)."
2022-06-06,71.6,0.0,48.4,15.9,"Dangerous record heat in the Southwest Friday into the weekend with temperatures soaring into the 100s and 110s, 10-20 degrees above normal, especially in southern Nevada, Arizona, and southeastern California. Excessive Heat Watches are in effect. Cooler and wetter conditions expected in the East, with near to below normal temperatures due to clouds and increased rain chances. Heavy rain and thunderstorms may occur over the central Plains and Mid-South Thursday and Friday, with a chance for severe weather. A frontal boundary will bring organized rain and storms to the Mid-Atlantic and Northeast. Wind patterns indicate uncertainty in the movement of troughing into the Northwest. Low temperatures in the Southwest will remain warm, dipping into the 70s and 80s."
2022-06-07,71.6,0.158,74.5,16.9,"Dangerous record heat is expected across the Southwest, Central Great Basin, and Texas from Friday into the weekend, with temperatures soaring into the 100s and 110s, 10-20 degrees above normal. Humidity will remain low in these areas, contributing to dry conditions. Central Idaho and western Montana will experience heavier rainfall due to deeper Pacific moisture. Cooler and wetter conditions are anticipated across much of the East due to a transitioning weather pattern with increased rain chances. Organized rain and thunderstorms are likely in the Southeast and Mid-South due to a frontal boundary, progressing eastward into the Mid-Atlantic and Northeast. Rain and severe weather are possible across portions of the Central and Lower Mississippi Valleys on Friday, with flooding potential in Central, Northern Plains, and Upper Mississippi Valley. Excessive heat warnings are in effect for parts of California, the Southwest, and the Lower Mississippi Valley through Tuesday, June 14. High winds are forecasted in the Central Rockies and Great Basin early next week."
2022-06-08,76.9,0.045,72.9,11.3,"Record heat expected in the Southwest, Great Basin, and Texas, shifting to the east-central U.S. next week. Heavier rain forecast for North Dakota from Sunday night into Monday as a closed low exits the Northern Rockies. Cooling in the West early next week with ridging building in the east-central U.S. Widespread showers and strong thunderstorms expected in the East this weekend, with runoff concerns due to an organizing low pressure system. Wet weather likely in the Pacific Northwest and Northern Rockies, with potential high-elevation snow. Heavy rain and potential flooding are possible across the Northern Rockies, Northern Great Basin, Central Plains, and Upper Mississippi Valley. Excessive heat warnings issued for various regions from June 11 to June 14. High winds forecast across the Central and Northern Rockies. Enhanced wildfire risk in the Central Great Basin, Southwest, and Southern Rockies."
2022-06-09,76.2,0.064,59.7,23.2,"Dangerous heat is expected from the Southwest and Great Basin to Texas, shifting into the east-central and Southeast U.S. next week. Heavy rain and runoff threats will impact the northern Great Basin and Rockies through North Dakota on Sunday and Monday. An upper ridge will develop across the Midwest and Ohio Valley, with temperatures rising significantly under the ridge, challenging daily records. The GFS model predicts a faster lift of the main shortwave trough out of the Northern Plains by Wednesday, while ECMWF and CMC models indicate slower movement. A Pacific storm system is anticipated to increase precipitation rates, especially in the West, with the potential for high-elevation snowfall. Heavy rainfall expected across the Northern Rockies and Great Basin, and in the Upper Mississippi Valley and Northern Plains on June 12-13. Flooding risks are pending in various regions, including the Southern Plains and Northern Rockies, with excessive heat and fire risks across the Southern Rockies and Central Great Basin from June 12 to June 16. High winds and a medium wildfire risk are also anticipated across the Central/Northern Great Basin and Rockies."
2022-06-10,72.4,0.0,51.3,10.9,"Dangerous record heat will shift from the Plains into the east-central and Southeast U.S. from June 13 to June 15, with temperatures up to 10-25°F above normal, leading to potential daily records. Heavy rain and runoff are expected over parts of the Northern Rockies and Northern Plains, with a slight risk of excessive rainfall in North Dakota early next week. A vigorous frontal system will create instability and high moisture, contributing to enhanced rainfall. Highs will be 10-20°F below normal in the Northern U.S. early in the week but will rise dramatically as an upper ridge builds later. Expect brisk winds and increased wildfire risk in the Southwest and Rockies. Flooding potential exists in several regions, particularly across the Northern Plains and Southern Rockies, while humidity levels may exceed 70% in certain areas and scattered thunderstorms are likely, with precipitation of 0.5 to 1.5 inches possible. Wind speeds will vary from light to moderate at 5-15 mph, with gusts in storm conditions."
2022-06-11,68.9,0.076,72.6,10.0,"Dangerous/record heat is forecasted from the Midwest into east-central/southeastern U.S., particularly on Tuesday-Wednesday, with highs 10-20°F above normal and numerous locations challenging record highs. A significant temperature contrast is expected as a strong ridge promotes hot conditions in the Midwest and parts of the South, while cooler temperatures of 10-20°F below normal are predicted over the northern Rockies/Great Basin on Tuesday. 
 
A transition in the weather pattern will occur, leading to well above normal temperatures in the northern Rockies/Plains by the end of the week. The Four Corners region is trending higher in QPF with stronger moisture feed ahead of a cold front, while the central and southern Appalachians see a slight decrease in rainfall amounts. Showers and thunderstorms are likely along a central U.S. cold front, with episodes of convection expected from Tuesday-Thursday. 

By the end of the week, the upper trough approaching the West Coast will bring mainly light rainfall to parts of the Northwest and support some rainfall over Arizona. A cooling trend will set in for the northern/central parts of the East by Friday-Saturday, while southern Plains and Southeast will remain 5-10°F above normal, transitioning to warmer conditions in California and the Great Basin mid-late week. 

Overall, expect variable rainfall intensity across regions, with a stable forecast through consensus model agreement, though some divergence has been noted with the UKMET and CMC models."
2022-06-12,72.4,0.01,78.0,12.3,"Dangerous/record heat will persist in the east-central and southeastern U.S. through mid-week, with temperatures 10-20°F above normal. Heat will shift to the northern-central Plains from Friday to Sunday, where highs could also reach 15-25°F above normal. A cold front will bring showers and thunderstorms from the Upper Midwest to the South mid-late week, with potential heavy rainfall in the Appalachian and Mid-Atlantic regions. Light rainfall is expected in the Northwest, with increased amounts over the northern Rockies. A transition to an amplified West Coast trough will bring moisture into the Four Corners states, enhancing rainfall coverage. Cooldowns are anticipated in the northern two-thirds of the East, with record warm lows possible early in the week, but highs may be below normal by the weekend in some areas. Overall, much above normal temperatures and moisture levels will dominate, especially in the southern Plains and Southeast, with variability in predictions from different weather models being noted for the Northeast next weekend."
2022-06-13,81.1,0.018,69.5,10.1,"A heat wave will impact the northern Plains from Friday through Monday, with high temperatures 15 to 25°F above normal, reaching over 100°F. A cold front will bring relief starting Sunday. Precipitation is expected with a front crossing the Northeast Friday, locally moderate to heavy rainfall in the central Appalachians, and diurnally favored showers and thunderstorms from the Southeast to the Gulf Coast Saturday through Monday. Moisture will surge into the Northwest and Four Corners states, leading to increased rainfall. A closed low will remain over New England through Monday, causing multiple days of showery weather and a cooling trend in the eastern U.S. Highs will be below normal in the eastern Great Lakes/Northeast while southern Plains will be 5-10°F above normal. The West will experience temperatures 10 to 15°F below normal before trending closer to normal by Monday. The forecast indicates notable precipitation, with significant moisture influx contributing to potential thunderstorms and rain continuing into early next week."
2022-06-14,78.6,0.035,74.7,15.2,"Heat wave expected across the northern/central Plains from Friday through the weekend, with highs reaching 100°F in the Dakotas and temperatures 20-25°F above normal. A strong mid-upper high will bring widespread hot conditions, gradually moderating early next week. An early monsoon pattern will develop in the Four Corners states, increasing moisture and rain chances in the Northwest, with scattered showers and thunderstorms in Florida. The Northeast will experience cool and showery weather due to a cold front, with temperatures 5-10°F below normal. Rain amounts are likely to increase across the Great Lakes. Potential for an upper low to form near the Northeast could influence surface low placement. A cooling trend is expected in the East, while hot weather may return to the Tennessee Valley and Southeast by next Tuesday, with high temperature anomalies of 10-15°F. Cool air in the West will lead to highs 10-15°F below normal, while rain and thunderstorms will continue in the Plains as moisture interacts with a front. Warm lows in the upper 70s are forecast for the north-central U.S., with potential monthly temperature records."
2022-06-15,79.8,0.0,64.4,12.3,"Heat is expected across the northern and central Plains through the weekend, shifting into the Midwest and Southeast by next week. Highs will reach 100°F in the Dakotas and 20-25°F above normal this weekend, with potential for daily and monthly high temperature records in the north-central U.S. A cooling trend will start early next week as a front moves into the Plains, with temperatures 10-15°F above normal shifting eastward. Increased rain chances in the Northwest and some potential rainfall in the Great Lakes/Northeast. An early monsoon pattern will bring elevated moisture and heavy rain to the Four Corners states and parts of the Northwest, with a possibility of flooding in several areas including the Northern Plains and Rockies. Continued diurnal showers and thunderstorms are expected in Florida and Gulf Coast regions. Winds will be high in the Central Great Basin and California, with enhanced wildfire risk in those areas. Flooding hazards and excessive heat warnings are in effect across multiple regions, particularly from June 18 to June 21."
2022-06-16,78.5,0.001,65.2,15.7,"Excessive heat will impact the northern/central Plains through the weekend, shifting into the Midwest and Southeast next week. High temperatures may reach 100°F as far north as the Dakotas, with anomalies of 20-25°F above normal through Monday. The transition to a typical summertime pattern will feature a broad upper ridge over the southern U.S. and progressive westerlies across the north. Locally heavy precipitation is expected near the northern Rockies Sunday into Monday, influenced by a strong upper trough and moisture interaction with a frontal system. Rain and thunderstorms are likely in the Great Lakes/Northeast ahead of a warm front, with a potential for heavy rainfall and scattered storms in Florida. The Plains will see thunderstorms as a front advances, with models indicating a more progressive weather pattern. High temperatures across the southern Plains will remain elevated, while northern regions may experience cooler temperatures 5-10°F below normal. The risk of flooding is elevated across the Upper Mississippi Valley and Northern Plains due to anticipated heavy rainfall. Overall, the forecast suggests a combination of heat, precipitation, and potential flooding hazards from June 19 to June 23."
2022-06-17,84.8,0.0,53.1,16.8,"Expansive heat will shift from the Northern Plains and Midwest into the South from June 20 to June 24, with temperatures 20 to 25 degrees above normal, reaching the mid to upper 90s and low 100s. Overnight lows will be in the mid to upper 70s. Regions from central Texas to the Southeast may see temperatures near or exceeding 100F, with the potential for record high max and min temperatures. Alongside this heat, there will be locally moderate to heavy precipitation in the Northern Rockies and Plains early in the week, with an early monsoon pattern expected in the Four Corners states. Heavy rain and flooding are possible in the Upper Mississippi Valley, Northern Plains, and Northern Rockies, particularly on June 20-21. High humidity and excessive heat are forecasted across several regions, including the Central Plains, Lower Mississippi Valley, Tennessee Valley, and Ohio Valley, from June 20 to June 24. Storm activity will also impact the Great Lakes and Northeast, while the Florida Peninsula will experience multiple days of diurnal showers/storms."
2022-06-18,74.3,0.0,39.2,27.2,"A broad upper level ridge will bring anomalously high temperatures across the Plains and southern U.S. next week, shifting from the Midwest into the southern High Plains. High temperatures will reach the mid-upper 90s and low 100s, with lows in the 70s, leading to widespread record highs. Moisture from the east Pacific will increase humidity and produce monsoon-type rainfall in the Four Corners states, particularly in north-central New Mexico, leading to flash flooding concerns. Showery and stormy conditions are expected along the central Plains and Mississippi Valley from Tuesday to Friday, along with rain near a warm front in the Northeast, spreading into the Mid-Atlantic. The forecast indicates several weak systems moving over the ridge, creating varied weather patterns, with a potential upper low forming in the Atlantic and tracking toward the East Coast. However, there remains uncertainty in the details of how these systems will develop. Overall, expect a hot and humid week across much of the continental U.S. east of the Rockies, with varying precipitation in the central U.S. and Northeast."
2022-06-19,70.1,0.0,31.3,21.1,"Excessive heat will persist across the South with a broad upper-level ridge centered over the Lower Mississippi Valley, drifting westward into the Southern Plains. Highs are expected to exceed 100°F and lows will remain in the 70s, leading to little overnight relief. Temperatures will be 10-15°F above normal in much of the Plains, Mississippi, and Ohio Valleys. Monsoonal moisture will bring locally heavy to excessive rainfall across the Four Corners region, with potential for showers and storms in the central Plains and Mississippi Valley due to a front aligning west-east. Rain activity is expected to move north into the northern Plains and Midwest by late in the week. The East Coast will see moisture from a frontal system, with the amount of rainfall dependent on an upper low's existence and track. Some variations in temperatures are anticipated along the East Coast. Cooler temperatures are forecast in New Mexico due to monsoonal activity, with near-normal temperatures in the Rockies and slightly above average temperatures in the West Coast states. Wind speeds and humidity levels are not specified but will be influenced by the ongoing weather patterns."
2022-06-20,72.3,0.0,33.2,14.6,"Excessive heat is expected to persist across the southern U.S. through the weekend, with record-high temperatures exceeding 100°F and lows in the 70s. Conditions may be 10-15°F above normal, particularly in the southern Plains and Mississippi. Monsoonal moisture will lead to locally heavy rainfall, especially in the southern Rockies by the weekend, due to a surface front interacting with existing moisture. Humidity levels are likely to be elevated in the Four Corners region. A broad upper-level ridge will dominate, while an incoming upper low may help break down the heat dome, leading to moderating temperatures by early next week. Rainfall and thunderstorms are anticipated in parts of the northern Plains and Mississippi Valley, influenced by advancing cold fronts, although the timing and intensity remain uncertain. Flooding potential exists across the Upper Mississippi Valley, Northern Plains, and Rockies due to heavy rainfall events. Excessive heat warnings are in effect for several regions, including the Southeast, Southern Appalachians, and Tennessee Valley, from June 23-27."
2022-06-21,75.0,0.0,49.7,12.5,"Excessive heat and record temperatures are likely across southern parts of the Plains and Southeast, with highs exceeding 100°F and lows in the 70s, indicating minimal overnight relief. This heat is caused by a strong upper-level ridge, which will start to weaken early next week. In contrast, the East Coast will experience variable temperatures based on upper air patterns, while New Mexico and northern High Plains are expected to see well below normal highs due to monsoonal clouds and rain coverage. Monsoonal moisture will persist over the Four Corners region, potentially bringing locally heavy rainfall, especially in Colorado and New Mexico. A trough moving from the Northwest will gradually erode the southern heat dome and bring enhanced rainfall across affected areas, particularly the Central Rockies and Plains, with heavy rain expected on June 25-26. Flooding is imminent in parts of the Upper Mississippi Valley and Northern Plains. Precipitation will also increase in northern Florida due to a frontal system settling in. Humidity levels will rise throughout, and moderate wind speeds with occasional gusts can be expected, especially near thunderstorms."
2022-06-22,76.5,0.502,67.4,14.3,"Excessive heat threats for the Southern U.S. and Northwest this weekend will begin to moderate next week. Upper level ridging over the Southern U.S. will weaken while a shortwave amplifies through the northern tier. Monsoonal moisture will persist in the Four Corners region, with potential for heavy to excessive rainfall in the southern Rockies this weekend. A progressive cold front may enhance rainfall across the Midwest and Southeast, particularly affecting parts of Florida. Anomalously high temperatures averaging 10-15 degrees above normal will ease towards normal by early next week, especially in the Southeast. Excessive heat warnings remain in effect in various regions, including California, the Central Great Basin, and the Pacific Northwest, while cooler temperatures are expected in New Mexico and Colorado. Flooding risks are heightened in burn scar areas and northern regions due to heavy rainfall. The weather pattern indicates a mix of persistent rain and above-average temperatures alongside an increasing heat threat."
2022-06-23,69.0,0.898,83.4,12.7,"Excessive heat across the Southern U.S. and Northwest, moderating by early next week. Heavy to excessive rainfall expected across parts of the Southern Rockies this weekend due to anomalously high monsoonal moisture, influenced by Tropical Storm Celia. Localized flooding potential, especially in burn scar areas. A slight risk of excessive rainfall over northern New Mexico and parts of Colorado. Progressive cold front bringing increased rainfall into the Midwest and East this weekend. Anomalies of 5 to 10 degrees above normal in the Lower Mississippi Valley and Southern Plains with records for daytime highs and warm overnight lows. Temperatures trending back towards normal in the South by early next week. Cooler temperatures with below normal highs anticipated in New Mexico and Colorado due to cloud cover and rain. Above normal temperatures expected in the Northwest, Rockies, Plains, and Midwest from Tuesday to Thursday. Weather systems likely to bring additional rain, particularly along the Gulf Coast and in Florida next week. Overall, heavy rain and flooding are imminent in the Central Plains, Rockies, and Southwest, with heat advisories in effect for multiple regions."
2022-06-24,71.6,0.0,74.8,8.8,"Broad upper level ridge over the southern CONUS indicates warmer temperatures, while the northern tier may experience varying temperatures due to storm tracks. There will be increased precipitation in northern regions, particularly influenced by a shortwave moving through the Upper Midwest/Great Lakes into the Mid-Atlantic and Northeast. Showers and thunderstorms are expected, with the possibility of locally heavy to excessive rainfall in the Four Corners region. A surface cold front will move across the East, leading to enhanced rainfall from Florida to the Gulf Coast next week. Monsoonal moisture will persist in the Four Corners, contributing to heavy rainfall and potential flooding, especially in burn scar areas of southern Colorado and New Mexico. Relatively cooler temperatures are expected in parts of Colorado and New Mexico, while excessive heat is likely in the Northwest before above-normal temperatures spread across the northern Rockies, Plains, and Midwest. By early next week, southern temperatures should begin trending towards normal. Heavy rain and flooding are imminent across portions of the Southern Rockies, Central Rockies, Southern Plains, Central Plains, and Southwest on June 27. Overall, a transition towards normal conditions with a combination of cooler temperatures and excessive heat is expected."
2022-06-25,77.5,0.0,69.3,10.9,"Upper ridge over the southern CONUS will lead to much above normal temperatures, while periodic shortwave troughs will bring localized precipitation in the northern tier. A stalled boundary along the Gulf Coast may enhance moisture and lead to locally heavy downpours. Expect high temperatures to progress from the Rockies to the East Coast. The Northern Plains and Great Lakes will have chances for stronger convection and heavy rainfall mid to late week. Overall, there is above normal predictability in the forecast with good model agreement. A potential low pressure formation over the northwest Gulf may also contribute to heavier rainfall."
2022-06-26,79.5,0.0,63.7,15.5,"A summertime upper ridge will result in warmer than average temperatures across the southern half of the lower 48 states. A stalled stationary front along the Southeast and Gulf Coast will enhance precipitation, leading to increased chances of locally heavy downpours. Upper troughs will bring periodic chances for showers and storms from the Midwest/Northeast, with the potential for enhanced rainfall in the south-central Rockies and Plains later in the week. Overall, the pattern exhibits good predictability with reasonable model agreement."
2022-06-27,77.2,0.224,68.3,15.3,"Hot ridge over the north-central states will raise temperatures up to 10 degrees above normal, especially in the Upper Midwest and Northeast, transitioning to seasonal temps from Saturday to Monday. A stationary front along the Gulf Coast will promote scattered showers and storms, with heavier rainfall expected in Texas from Jun 30 to Jul 2 and potential flooding across the Upper Mississippi Valley. A cold front moving southeast may bring a corridor of storms through the Midwest and Great Lakes. Increased humidity levels will result from pooling deep Gulf tropical moisture and monsoonal moisture in the Four Corners region. Excessive heat is forecasted in the north-central Plains on Jul 4. Heavy rain threats extend from southern Texas to the central Plains and the Southwest through July 4."
2022-06-28,73.6,0.0,44.3,12.6,"Forecast suggests a rex block pattern affecting temperatures across the U.S., resulting in hot conditions expanding over the central U.S. with highs up to 10-15°F above normal, particularly in the eastern Great Lakes and New England. A front crossing the central Great Lakes will bring near normal highs and slightly above normal lows to the eastern U.S. post-frontal. Below normal highs (10-15°F below normal) are expected to spread inland from the West Coast due to upper troughing.

Widespread precipitation anticipated, especially from organized showers and storms along a lingering front in the southeastern U.S. Heavy rain events are expected across multiple regions, including the Central Plains, Mid-Atlantic, and Southern Rockies from July 1 to July 5. Significant rainfall could result from interactions with tropical moisture from the northwestern Gulf of Mexico. High confidence exists for heavy rain across the Great Lakes, Northern Plains, and potential flooding in the Upper Mississippi Valley and Northern Great Basin.

Humidity levels will rise in areas receiving precipitation, while Central and Northern Plains could face excessive heat, with advisories possible. Monitoring of low-pressure systems and fronts leads to potential for variable weather, particularly influenced by monsoonal moisture and trough dynamics."
2022-06-29,75.8,0.0,60.0,14.4,"A Rex block pattern will persist, bringing consistent temperatures. Expect hot temperatures in the central U.S., with highs 10-15°F above normal by early next week, reaching the mid-90s to low 100s. Southern Plains will trend hotter but with less extreme anomalies. Cooler temperatures (10-15°F below normal) in the Northwest due to an upper trough, which may create unsettled weather. The eastern U.S. will see normal temperature ranges influenced by a stable upper pattern. 

Expect organized showers and storms along a front pushing eastward from the Northeast to the Ohio Valley, with potential heavy rainfall in the central Plains and Mid-Atlantic. Moisture from low pressure in the western Gulf may enhance rainfall in the lower Mississippi Valley and the Deep South. Heavy rain and flooding risks are noted for the upper Mississippi Valley and parts of the eastern Dakotas and northern Minnesota. 

Humidity levels will rise due to Gulf moisture. Wind patterns indicate some uncertainties with shortwave features, particularly in the Northeastern U.S. Heavy rainfall, flooding, and excessive heat risks are expected in specific regions from July 4 to July 6."
2022-06-30,81.0,0.0,60.4,9.8,"Broad cyclonic flow will persist across the north-central to Northeast U.S. with an upper low over northern Quebec expected to shift northward next week. Anomalously warm temperatures are forecast for early next week, especially in the central and northern Plains, with highs reaching 5-15 degrees above normal (mid 90s to low 100s). A quasi-stationary frontal boundary will bring scattered showers and storms across the Southeast this weekend, with locally heavy rainfall possible in the central Plains and Mid-Atlantic on Sunday. Increased rainfall is also anticipated near the Canadian border early next week, driven by diminishing moisture from the Gulf of Alaska and upper-level dynamics. Cooler temperatures are expected along the West Coast, with some areas seeing highs 10-15°F below normal. A stable upper pattern in the Northeast will maintain daytime highs and overnight lows close to climatological averages. Excessive heat alerts are in effect across the lower to mid-Mississippi Valley, Ozarks, and central/southern Plains, with heavy rain expected in parts of eastern North Carolina from July 5 to July 7. Humidity levels will be heightened due to significant moisture presence."
2022-07-01,82.3,0.0,68.1,14.6,"Upper ridge building over the southern Rockies and Plains will lead to hot temperatures, with highs 10-15 degrees above normal in the central U.S., particularly the central Plains to Middle Mississippi Valley, experiencing temperatures in the mid 90s to low 100s. Excessive heat is expected across central and southern Plains, lower and mid-Mississippi Valley, and parts of the Ohio Valley from July 4 to July 8. Scattered showers and thunderstorms are likely across much of the U.S., particularly along a quasi-stationary frontal boundary from the north-central Plains to the Mid-Atlantic, with heavy rainfall possible in the Northwest and Northern High Plains due to organized convection. Slight risk of excessive rainfall is indicated in these areas as well as the Midwest and Central Appalachians, where mesoscale convective systems may affect precipitation rates. Monsoonal moisture may result in diurnally driven storms over the Four Corners states. Cooler temperatures are anticipated in the West, with the eastern U.S. likely remaining near average. Flooding risks are present in parts of the northern Great Basin and across eastern Iowa, eastern Dakotas, and northern Minnesota."
2022-07-02,82.4,0.0,68.8,15.4,"Hot temperatures are expected across much of the central U.S. from July 5 to July 9, 2022, due to a persistent upper-level ridge, with highs 10-15 degrees above normal, particularly in the central Plains and Middle Mississippi Valley (mid 90s to low 100s). A frontal boundary from the north-central Plains to the Mid-Atlantic will bring multiple episodes of convection, leading to scattered showers and storms, especially in the northern half of the country. High humidity levels and abundant moisture will create favorable conditions for severe weather, with a slight risk of excessive rainfall in the central Appalachians. Southern Plains and Desert Southwest will be mostly dry, while the West may see cooler than normal highs initially but will warm closer to normal by late week. The Four Corners region may experience diurnally driven showers due to monsoonal moisture. Confidence in specific rainfall and convection predictions remains low, with continued monitoring necessary as forecast adjustments are likely."
2022-07-03,79.5,0.486,63.8,12.5,"Hot temperatures are expected across the central U.S. with highs 10-15 degrees above normal, particularly in the central Plains and Middle Mississippi Valley, reaching mid 90s to low 100s mid to late week. Humidity will contribute to high heat index values in the lower Mississippi Valley and Plains. Scattered showers and thunderstorms are likely from the Rockies eastward due to frontal boundaries and abundant moisture, with the potential for excessive rainfall and flash flooding, especially in the northern Plains and East Coast. Monsoonal moisture may lead to diurnally driven showers in the Four Corners states, while the eastern front will push south by next weekend, offering focused rainfall in the Southeast and clearing in the Northeast. Most areas in the East will experience near normal highs, with lows expected to be slightly above normal. The West will see cooler than normal highs early in the week due to an upper trough, with temperatures moderating later. Uncertainty remains in specific precipitation patterns due to model variances, but warm conditions will prevail as ridging strengthens."
